id,year_birth,consumer_seg,region,cltv,activation_dt,recency,device_type,data_rev_6mths,voice_rev_6mths,tot_rev_6mths,total_purchases,total_engagements,digital_channel_purchases,ussd_channel_purchases,other_channels_purchases,PrevResponseCnt,complaint_cnt,response
5113,1971,HV seg,East,86979,2013-11-07,67,Smartphone,684,983,1702,15,2,5,5,5,1,0,1
1411,1952,Youth Seg,East,82623,2013-11-10,58,Smartphone,238,529,940,15,1,2,4,9,0,0,0
8278,1990,HV seg,North,74214,2012-08-26,3,Smartphone,946,732,1711,15,5,8,5,2,0,0,0
5529,1946,HV seg,Lagos,64014,2014-06-10,56,Non Smartphone,406,30,444,15,7,8,5,2,1,0,0
4001,1946,HV seg,Lagos,64014,2014-06-10,56,Non Smartphone,406,30,444,15,7,8,5,2,1,0,0
1592,1970,Youth Seg,North,90765,2014-01-24,25,Smartphone,646,1045,1724,15,1,4,5,6,2,0,0
2552,1955,HV seg,West,55521,2013-10-22,11,Non Smartphone,416,26,446,15,7,6,6,3,1,0,1
5794,1974,HV seg,North,46374,2014-03-17,1,Smartphone,408,21,446,15,8,7,7,1,2,0,1
4943,1953,Youth Seg,North,70503,2012-09-30,73,Smartphone,1412,249,1727,15,6,2,9,4,2,0,0
7938,1958,HV seg,Lagos,51518,2013-10-03,92,Smartphone,358,87,449,15,3,3,10,2,0,0,0
10702,1984,Youth Seg,West,52413,2012-11-03,67,Non Smartphone,193,245,450,15,7,7,7,1,0,0,0
8783,1950,Youth Seg,North,57045,2012-09-08,40,Smartphone,309,128,454,15,3,4,9,2,0,0,0
4827,1956,HV seg,West,54998,2013-03-10,3,Smartphone,176,271,455,15,4,4,9,2,0,0,1
4599,1976,Mass Mkt Seg,North,49681,2013-11-04,66,Smartphone,411,26,458,15,7,7,7,1,0,0,0
879,1976,Mass Mkt Seg,North,49681,2013-11-04,66,Smartphone,411,26,458,15,7,7,7,1,0,0,0
3830,1953,Mass Mkt Seg,North,59354,2014-04-24,59,Smartphone,316,130,459,15,3,4,7,4,0,0,0
7987,1969,Youth Seg,North,65747,2014-03-07,96,Smartphone,363,84,460,15,6,8,6,1,1,0,0
5626,1964,HV seg,West,61798,2013-11-23,13,Smartphone,342,108,463,15,4,4,9,2,0,0,0
10664,1949,Mass Mkt Seg,East,51529,2013-09-07,14,Smartphone,404,41,467,15,8,9,5,1,0,0,0
5092,1949,HV seg,East,51569,2013-02-12,39,Smartphone,380,53,467,15,8,7,7,1,1,0,1
10669,1981,Youth Seg,North,54386,2013-05-17,8,Smartphone,298,147,470,15,3,3,10,2,0,0,0
6261,1979,Youth Seg,North,58025,2013-11-26,81,Smartphone,301,147,470,15,4,3,10,2,0,0,0
9687,1975,Youth Seg,West,73170,2014-05-31,1,Smartphone,358,336,726,15,2,5,6,4,0,0,0
1371,1976,Youth Seg,West,79941,2014-06-28,72,Smartphone,287,523,984,15,1,2,9,4,0,0,0
254,1955,Youth Seg,Lagos,53863,2014-05-17,4,Smartphone,403,40,473,15,7,7,7,1,1,0,0
1891,1980,Mass Mkt Seg,East,78789,2012-08-08,12,Smartphone,717,954,1754,15,2,4,5,6,0,0,1
610,1953,HV seg,Lagos,53593,2012-08-07,60,Non Smartphone,353,84,480,15,8,7,6,2,0,0,0
10841,1975,HV seg,Lagos,56559,2012-12-25,46,Smartphone,248,205,484,15,4,4,8,3,0,0,0
7384,1951,Mass Mkt Seg,Lagos,39767,2013-07-21,18,Smartphone,174,264,485,15,8,7,7,1,0,0,0
4609,1966,HV seg,North,57705,2014-01-11,14,Smartphone,383,63,486,15,6,8,6,1,0,0,0
7453,1954,Youth Seg,West,36130,2013-02-02,46,Smartphone,200,251,488,15,4,3,4,8,1,0,1
6357,1959,Youth Seg,East,59052,2013-11-17,29,Smartphone,265,195,491,15,5,7,7,1,0,0,0
5837,1967,Youth Seg,North,51479,2012-12-28,67,Non Smartphone,255,174,494,15,7,6,6,3,0,0,0
1165,1958,HV seg,West,50729,2013-05-02,62,Non Smartphone,252,192,496,15,6,6,7,2,0,0,0
2870,1973,Youth Seg,North,49094,2012-09-21,6,Smartphone,376,57,502,15,6,6,6,3,0,0,0
2781,1981,Youth Seg,West,72066,2014-06-23,55,Smartphone,1037,721,1792,16,2,4,6,6,2,0,1
967,1976,Youth Seg,North,46049,2013-07-21,11,Non Smartphone,351,145,515,16,7,5,9,2,0,0,1
1990,1974,HV seg,West,63159,2012-11-05,74,Smartphone,999,761,1797,16,3,3,8,5,1,0,0
8375,1968,HV seg,North,55954,2014-03-03,63,Smartphone,447,28,518,16,7,8,6,2,0,0,0
5512,1977,Mass Mkt Seg,North,55842,2014-05-23,19,Smartphone,451,43,518,16,5,7,8,1,0,0,0
2406,1949,Youth Seg,Lagos,54591,2013-08-05,63,Smartphone,380,115,519,16,5,6,8,2,0,0,0
607,1955,Youth Seg,East,41769,2013-02-13,31,Smartphone,331,163,521,16,8,8,7,1,0,0,0
4944,1959,Youth Seg,Lagos,71367,2013-08-23,24,Smartphone,250,452,777,16,2,4,7,5,0,0,0
4607,1959,Youth Seg,Lagos,71367,2013-08-23,24,Smartphone,250,452,777,16,2,4,7,5,0,0,0
10307,1956,Youth Seg,North,50387,2013-08-31,91,Smartphone,378,113,525,16,5,6,8,2,0,0,0
9240,1971,HV seg,West,60504,2014-02-07,73,Smartphone,458,34,526,16,6,6,8,2,0,0,0
232,1965,Youth Seg,West,61559,2013-07-17,8,Smartphone,362,134,530,16,3,4,10,2,0,0,0
2525,1974,HV seg,North,38410,2012-09-14,65,Smartphone,217,303,534,16,6,5,9,2,0,0,1
7300,1952,Youth Seg,East,69142,2014-06-29,50,Smartphone,452,44,535,16,5,8,7,1,1,0,0
7431,1991,HV seg,West,68126,2012-11-10,40,Smartphone,1349,385,1820,16,9,7,5,4,1,0,1
2877,1974,Mass Mkt Seg,Lagos,46014,2013-01-21,21,Non Smartphone,410,87,541,16,7,7,8,1,0,0,0
7192,1955,Youth Seg,Lagos,65748,2013-04-15,58,Smartphone,245,266,545,16,1,2,10,4,0,1,0
9215,1980,HV seg,North,43974,2012-12-12,19,Non Smartphone,378,101,551,16,7,6,6,4,0,0,0
5332,1960,Youth Seg,North,82504,2013-07-27,2,Smartphone,412,600,1066,16,1,3,7,6,0,0,0
2162,1976,Youth Seg,North,56939,2013-09-18,19,Smartphone,290,222,561,16,3,3,10,3,0,0,0
5272,1965,Mass Mkt Seg,North,53843,2013-06-27,64,Smartphone,378,111,562,16,7,8,3,5,0,0,0
8825,1962,Youth Seg,Lagos,51195,2013-04-01,46,Non Smartphone,244,262,564,16,8,9,5,2,0,0,0
1619,1956,Youth Seg,North,90369,2014-04-28,2,Smartphone,343,1228,1588,16,1,4,6,6,0,0,1
7462,1954,Youth Seg,West,22507,2012-11-24,67,Smartphone,68,434,570,16,9,10,4,2,0,0,0
2995,1957,Mass Mkt Seg,Lagos,66636,2013-08-17,64,Smartphone,301,783,1084,16,1,3,9,4,0,0,0
10870,1967,Youth Seg,North,61223,2013-06-13,46,Smartphone,752,342,1341,16,5,9,4,3,0,0,0
10379,1962,Mass Mkt Seg,West,59247,2013-11-08,87,Smartphone,336,155,574,16,6,5,9,2,0,0,0
1079,1971,HV seg,North,71969,2012-10-16,59,Smartphone,1000,76,1086,16,8,3,9,4,1,0,0
5117,1963,Youth Seg,North,32632,2012-08-02,32,Smartphone,214,309,576,16,5,4,8,4,0,0,0
9937,1979,Youth Seg,West,70337,2014-01-02,75,Smartphone,268,217,576,16,1,2,12,2,0,0,0
9938,1954,Youth Seg,North,80067,2013-09-19,82,Smartphone,536,1013,1600,16,2,4,6,6,1,0,0
521,1985,Youth Seg,Lagos,54006,2012-09-18,42,Non Smartphone,251,233,581,16,7,8,7,1,0,0,0
1343,1968,Youth Seg,Lagos,58554,2012-09-26,55,Non Smartphone,392,106,586,16,7,8,6,2,0,0,0
4749,1968,Youth Seg,Lagos,58554,2012-09-26,55,Non Smartphone,392,106,586,16,7,8,6,2,0,0,0
3571,1961,HV seg,Lagos,63342,2012-10-16,48,Smartphone,939,141,1101,16,6,8,5,3,1,0,1
309,1961,HV seg,Lagos,63342,2012-10-16,48,Smartphone,939,141,1101,16,6,8,5,3,1,0,0
5331,1977,Youth Seg,North,74985,2012-09-11,8,Smartphone,638,1145,1869,16,2,3,7,6,0,0,0
2002,1958,Youth Seg,East,71964,2013-05-20,81,Smartphone,638,1146,1870,16,3,5,5,6,0,0,0
9952,1947,Mass Mkt Seg,Lagos,78093,2013-12-11,53,Smartphone,400,695,1105,16,1,4,5,7,0,0,0
8091,1956,Youth Seg,North,63943,2012-09-02,50,Smartphone,607,478,1106,16,5,6,6,4,0,0,0
773,1971,Mass Mkt Seg,East,42835,2013-06-30,64,Non Smartphone,383,114,595,16,6,6,4,6,0,0,0
252,1963,HV seg,East,41003,2013-03-17,11,Smartphone,256,257,601,16,6,6,8,2,0,0,0
9381,1978,Youth Seg,North,66373,2013-06-12,57,Non Smartphone,337,160,606,16,3,4,10,2,0,0,0
9384,1978,Youth Seg,North,66373,2013-06-12,57,Non Smartphone,337,160,606,16,3,4,10,2,0,0,0
3934,1966,Youth Seg,North,61286,2013-08-02,34,Smartphone,356,135,608,16,5,7,8,1,0,0,0
2493,1966,Youth Seg,North,61286,2013-08-02,34,Smartphone,356,135,608,16,5,7,8,1,0,0,0
1137,1964,Youth Seg,West,81246,2013-12-29,87,Smartphone,588,754,1379,16,1,4,7,5,2,0,0
1544,1967,Mass Mkt Seg,East,81380,2012-12-22,51,Smartphone,809,981,1893,16,2,4,10,2,0,0,0
4702,1964,Youth Seg,West,61839,2012-08-12,20,Smartphone,1155,620,1895,16,8,4,4,8,0,0,0
6428,1950,HV seg,East,76842,2014-05-03,37,Smartphone,615,483,1130,16,0,1,7,8,0,0,0
6652,1965,Youth Seg,North,77343,2014-06-09,28,Smartphone,378,725,1134,16,1,3,9,4,0,0,0
10846,1978,Mass Mkt Seg,North,43783,2014-05-29,22,Non Smartphone,336,154,629,16,7,7,8,1,1,0,0
6327,1967,Youth Seg,Lagos,65777,2013-12-19,87,Smartphone,597,495,1146,16,1,2,6,8,0,0,0
1092,1980,Youth Seg,North,61014,2012-08-11,17,Smartphone,398,720,1147,16,7,9,4,3,0,0,0
2631,1982,Youth Seg,Lagos,71853,2013-05-08,29,Smartphone,466,651,1149,16,1,2,6,8,0,0,0
9495,1982,Youth Seg,Lagos,71853,2013-05-08,29,Smartphone,466,651,1149,16,1,2,6,8,0,0,0
7972,1955,Youth Seg,West,72906,2013-09-17,79,Smartphone,432,665,1151,16,1,3,9,4,0,0,0
3619,1960,Youth Seg,East,87305,2012-09-23,19,Smartphone,370,702,1152,16,2,5,8,3,1,0,1
8370,1976,Youth Seg,Lagos,75484,2012-08-02,50,Smartphone,475,650,1159,16,4,7,6,3,0,0,0
8584,1952,HV seg,Lagos,85431,2013-06-08,54,Smartphone,429,683,1165,16,0,2,7,7,0,0,0
2004,1969,Youth Seg,West,72679,2013-09-18,65,Smartphone,673,441,1168,16,1,4,5,7,0,0,0
9799,1968,HV seg,East,83664,2013-05-08,57,Non Smartphone,887,200,1173,16,5,2,12,2,0,0,0
701,1971,Youth Seg,North,73691,2013-11-06,58,Smartphone,728,378,1179,16,2,6,8,2,1,0,0
3762,1986,HV seg,West,69867,2013-04-02,30,Smartphone,196,675,925,16,1,3,8,5,1,0,1
10176,1968,Youth Seg,West,57107,2012-08-24,44,Smartphone,159,120,416,16,8,4,8,4,2,0,1
7348,1958,HV seg,West,71691,2014-03-17,0,Smartphone,466,683,1192,16,2,4,5,7,0,0,1
11013,1987,Youth Seg,Lagos,67605,2013-03-31,84,Smartphone,364,520,938,16,1,2,6,8,0,0,0
4324,1989,Youth Seg,North,42387,2012-10-29,42,Non Smartphone,235,258,684,16,8,8,7,1,0,0,0
158,1945,HV seg,Lagos,71604,2013-11-17,3,Smartphone,398,701,1196,16,4,8,5,3,1,0,1
0,1985,Youth Seg,North,70951,2013-05-04,66,Smartphone,249,895,1198,16,1,3,9,4,0,0,0
10140,1983,HV seg,Lagos,70123,2013-09-28,27,Smartphone,1308,419,1727,16,3,5,4,7,2,0,0
3717,1959,Youth Seg,North,61180,2014-04-23,70,Smartphone,427,59,704,16,3,5,6,5,1,0,0
1628,1971,Youth Seg,Lagos,71796,2013-10-24,54,Smartphone,375,553,960,16,4,9,4,3,0,0,0
7999,1955,HV seg,Lagos,75261,2013-04-23,17,Smartphone,1256,470,1743,16,2,5,5,6,2,0,1
10446,1957,HV seg,North,82017,2012-11-07,58,Smartphone,207,499,729,16,2,5,7,4,3,0,1
460,1972,HV seg,North,79930,2012-08-08,72,Smartphone,878,858,1753,16,2,3,8,5,0,0,0
2345,1982,HV seg,Lagos,70038,2013-10-25,54,Smartphone,641,473,1244,16,2,4,8,4,0,0,0
1232,1982,HV seg,Lagos,70038,2013-10-25,54,Smartphone,641,473,1244,16,2,4,8,4,0,0,0
10486,1948,Youth Seg,North,77142,2013-05-29,54,Smartphone,551,342,990,16,2,4,8,4,0,0,0
1513,1979,Youth Seg,Lagos,60839,2012-08-28,72,Non Smartphone,621,501,1250,16,8,2,12,2,0,0,0
9973,1963,Youth Seg,North,50437,2012-10-17,28,Smartphone,379,107,490,16,7,7,8,1,0,0,0
5080,1993,Youth Seg,West,70515,2013-10-21,12,Smartphone,420,698,1258,16,2,6,4,6,0,0,1
4769,1977,Mass Mkt Seg,Lagos,57954,2014-06-18,52,Non Smartphone,460,24,493,16,7,8,6,2,1,0,0
7230,1960,HV seg,East,50611,2012-10-04,98,Smartphone,459,30,493,16,6,4,7,5,1,0,1
5675,1960,HV seg,East,50611,2012-10-04,98,Smartphone,459,30,493,16,6,4,7,5,1,0,0
11176,1970,HV seg,Lagos,65968,2014-05-12,12,Smartphone,385,106,495,16,3,5,7,4,0,0,0
339,1972,HV seg,North,57091,2012-11-23,82,Smartphone,462,30,496,16,7,9,5,2,1,0,1
6218,1965,Youth Seg,North,59594,2012-10-20,74,Smartphone,461,29,499,16,7,8,7,1,1,0,0
3979,1983,HV seg,East,90687,2013-05-22,98,Smartphone,999,729,1779,16,2,6,8,2,1,0,1
6422,1954,Youth Seg,North,86718,2013-01-17,20,Smartphone,533,565,1270,16,2,5,5,6,0,0,0
359,1950,Youth Seg,Lagos,48070,2013-01-13,33,Smartphone,387,98,504,16,7,8,6,2,0,1,0
10766,1964,HV seg,North,65526,2014-04-11,22,Smartphone,416,81,506,16,2,4,8,4,0,0,0
9971,1964,HV seg,North,65526,2014-04-11,22,Smartphone,416,81,506,16,2,4,8,4,0,0,0
6245,1950,HV seg,Lagos,59292,2013-06-13,71,Smartphone,392,101,507,16,3,3,8,5,0,0,0
6257,1976,Mass Mkt Seg,West,60482,2013-01-23,81,Smartphone,298,185,507,16,7,7,7,2,0,0,0
8780,1950,HV seg,Lagos,59292,2013-06-13,71,Smartphone,392,101,507,16,3,3,8,5,0,0,0
8614,1957,Youth Seg,East,65486,2014-05-12,29,Smartphone,264,229,507,16,2,4,10,2,0,0,0
8545,1954,Youth Seg,East,85683,2014-03-21,6,Smartphone,1313,425,1789,16,1,2,10,4,4,0,1
6906,1953,Mass Mkt Seg,East,84953,2013-06-03,73,Smartphone,215,737,1024,17,2,3,4,10,3,0,1
7214,1957,Youth Seg,North,62187,2013-07-05,49,Smartphone,792,365,1283,17,3,4,5,8,0,0,0
9298,1947,HV seg,Lagos,81574,2014-04-28,89,Smartphone,1252,546,1798,17,1,4,8,5,2,0,0
10424,1968,Youth Seg,West,75922,2013-12-09,60,Smartphone,403,800,1295,17,1,4,9,4,0,0,0
9493,1980,HV seg,West,76412,2013-05-05,15,Smartphone,893,898,1808,17,3,5,8,4,2,0,1
11088,1971,HV seg,Lagos,78642,2013-04-21,83,Smartphone,1396,403,1816,17,6,4,4,9,0,0,0
9697,1951,Youth Seg,North,53790,2014-03-06,86,Smartphone,377,160,542,17,6,7,8,2,0,0,0
8858,1972,HV seg,North,44325,2013-03-07,69,Smartphone,516,21,542,17,8,8,7,2,1,0,0
3321,1967,HV seg,Lagos,56575,2013-05-05,42,Smartphone,426,106,542,17,5,7,7,3,0,0,0
6292,1986,HV seg,North,82333,2013-03-30,60,Smartphone,1311,494,1822,17,2,4,10,3,1,0,1
4047,1954,HV seg,North,65324,2014-01-11,0,Smartphone,384,155,544,17,4,6,9,2,0,0,0
9477,1954,HV seg,North,65324,2014-01-11,0,Smartphone,384,155,544,17,4,6,9,2,0,0,0
4440,1964,Mass Mkt Seg,North,64100,2013-09-10,93,Smartphone,509,27,546,17,7,8,6,3,1,0,0
3074,1984,HV seg,North,70643,2012-10-15,66,Smartphone,1325,470,1828,17,6,5,4,8,0,0,1
8204,1971,Youth Seg,North,78041,2012-12-16,93,Smartphone,517,785,1319,17,2,4,9,4,0,0,0
8233,1950,Mass Mkt Seg,East,64866,2014-01-26,9,Smartphone,513,33,556,17,5,7,7,3,1,0,0
3523,1962,Youth Seg,Lagos,75072,2013-01-23,83,Smartphone,617,331,1073,17,3,5,8,4,0,0,0
4741,1974,Youth Seg,North,65463,2014-01-30,17,Non Smartphone,423,123,562,17,5,6,9,2,1,0,0
2499,1958,Youth Seg,West,75342,2013-05-06,38,Smartphone,301,236,563,17,4,5,10,2,0,0,0
7500,1967,Youth Seg,West,79146,2014-04-24,33,Non Smartphone,261,287,564,17,6,8,8,1,0,0,0
6887,1967,Youth Seg,West,79146,2014-04-24,33,Non Smartphone,261,287,564,17,6,8,8,1,0,0,0
4070,1969,HV seg,North,94871,2012-09-01,99,Smartphone,193,741,1078,17,7,8,4,5,2,0,1
7072,1973,Youth Seg,North,67432,2013-03-29,69,Smartphone,511,654,1335,17,4,8,4,5,0,0,0
9362,1965,Youth Seg,West,69263,2014-03-05,14,Smartphone,497,50,568,17,6,9,7,1,1,0,0
10177,1954,Youth Seg,East,72071,2013-02-14,4,Smartphone,600,588,1338,17,2,5,8,4,0,0,0
2429,1954,Youth Seg,East,72071,2013-02-14,4,Smartphone,600,588,1338,17,2,5,8,4,0,0,0
310,1970,Mass Mkt Seg,North,61872,2013-12-13,81,Smartphone,335,222,573,17,4,4,9,4,0,0,0
7378,1981,Mass Mkt Seg,Lagos,42021,2012-08-31,34,Non Smartphone,398,148,573,17,9,10,6,1,1,0,0
1,1961,Youth Seg,West,57091,2014-06-15,0,Smartphone,469,71,577,17,5,7,7,3,1,0,1
10343,1991,Youth Seg,West,61618,2012-09-29,27,Smartphone,696,444,1345,17,3,3,8,6,0,0,0
3635,1962,HV seg,West,52597,2014-05-07,69,Smartphone,492,44,578,17,5,6,8,3,0,0,0
1964,1951,Youth Seg,Lagos,86610,2013-09-05,66,Smartphone,553,997,1603,17,2,5,6,6,0,0,0
5538,1975,Youth Seg,East,83829,2013-10-08,78,Smartphone,1058,777,1862,17,1,4,6,7,3,0,1
3910,1975,Youth Seg,East,83829,2013-10-08,78,Smartphone,1058,777,1862,17,1,4,6,7,3,0,1
4690,1953,Youth Seg,North,50725,2013-02-13,45,Smartphone,453,85,586,17,8,8,8,1,0,0,0
965,1971,Youth Seg,East,55635,2012-11-13,34,Smartphone,300,263,590,17,6,7,7,3,0,0,0
895,1948,HV seg,North,61467,2012-12-09,69,Smartphone,426,119,594,17,5,5,10,2,0,0,0
1044,1953,Youth Seg,Lagos,58398,2013-05-14,44,Smartphone,304,243,596,17,4,5,8,4,0,0,0
10469,1981,Youth Seg,Lagos,88325,2014-02-05,42,Smartphone,590,980,1623,17,2,6,9,2,0,0,0
10281,1970,Youth Seg,East,64713,2014-02-07,11,Non Smartphone,240,308,602,17,4,5,7,5,0,0,1
8996,1957,HV seg,North,,2012-11-19,4,Non Smartphone,272,278,603,17,9,7,8,2,0,0,0
7247,1960,Youth Seg,East,47916,2012-11-22,72,Smartphone,505,26,606,17,6,7,6,4,1,0,0
3267,1963,Mass Mkt Seg,Lagos,57288,2014-06-25,27,Smartphone,527,21,608,17,6,8,8,1,1,0,0
635,1966,Mass Mkt Seg,North,57183,2013-03-19,51,Non Smartphone,469,71,610,17,8,9,7,1,0,0,0
6575,1981,Youth Seg,Lagos,56386,2012-10-27,51,Non Smartphone,278,259,612,17,9,9,7,1,0,0,0
9729,1955,Youth Seg,East,58275,2013-06-02,48,Non Smartphone,199,352,615,17,7,8,7,2,0,0,0
2118,1964,Youth Seg,North,62905,2013-09-10,68,Smartphone,241,322,622,17,4,7,8,2,0,0,0
5209,1954,Youth Seg,East,50002,2013-06-17,21,Smartphone,448,108,638,17,7,8,7,2,0,0,0
810,1975,Youth Seg,North,74190,2014-05-12,49,Smartphone,232,345,641,17,2,4,11,2,0,0,0
851,1972,Mass Mkt Seg,North,57136,2013-07-09,48,Non Smartphone,311,239,642,17,6,5,10,2,0,0,0
6963,1947,Youth Seg,West,77457,2014-03-05,85,Smartphone,686,460,1157,17,1,2,10,5,1,0,0
4964,1958,HV seg,Lagos,74250,2014-01-26,90,Smartphone,691,467,1158,17,1,2,4,11,0,0,0
10675,1956,HV seg,North,66334,2013-04-03,82,Smartphone,920,218,1161,17,5,9,5,3,0,0,1
6606,1969,Mass Mkt Seg,North,70091,2013-03-31,11,Non Smartphone,998,152,1161,17,8,5,10,2,1,0,0
4477,1958,Youth Seg,Lagos,69096,2013-09-27,4,Smartphone,296,248,653,17,4,5,10,2,0,0,0
4789,1953,Youth Seg,Lagos,80812,2013-09-17,95,Smartphone,791,853,1677,17,2,4,5,8,3,0,0
8897,1965,Youth Seg,West,42720,2013-04-24,9,Non Smartphone,397,145,654,17,8,7,7,3,0,0,1
5863,1953,Youth Seg,North,47703,2013-05-29,95,Smartphone,359,173,655,17,5,6,8,3,0,0,0
11074,1977,Youth Seg,West,85072,2014-04-09,94,Smartphone,586,596,1423,17,0,3,10,4,0,0,0
7861,1952,Mass Mkt Seg,North,77027,2014-02-05,23,Smartphone,877,287,1175,17,4,8,6,3,0,0,0
4491,1949,Mass Mkt Seg,North,62845,2012-10-01,3,Non Smartphone,1099,45,1178,17,8,3,10,4,1,0,0
873,1949,Mass Mkt Seg,North,62845,2012-10-01,3,Non Smartphone,1099,45,1178,17,8,3,10,4,1,0,1
9707,1969,HV seg,North,55212,2012-11-23,65,Smartphone,1103,45,1182,17,8,4,11,2,2,0,0
10872,1969,HV seg,North,55212,2012-11-23,65,Smartphone,1103,45,1182,17,8,4,11,2,2,0,0
8624,1958,Youth Seg,North,81320,2013-02-06,61,Smartphone,216,655,928,17,2,4,10,3,0,0,0
11056,1974,Youth Seg,North,72099,2012-10-27,18,Smartphone,637,529,1188,17,1,3,10,4,0,0,0
8746,1989,Youth Seg,North,75433,2014-04-05,28,Non Smartphone,800,331,1188,17,6,2,10,5,2,0,0
10573,1953,Youth Seg,East,62551,2013-11-18,27,Smartphone,141,253,421,17,3,6,4,7,1,0,0
8560,1992,Youth Seg,West,48789,2012-09-10,94,Smartphone,367,168,680,17,6,6,7,4,0,0,0
988,1965,Youth Seg,North,81168,2014-05-07,84,Smartphone,410,761,1193,17,3,6,7,4,1,0,0
1328,1982,Youth Seg,North,57937,2014-02-16,56,Smartphone,303,247,683,17,3,4,9,4,0,0,0
8755,1946,Mass Mkt Seg,North,68657,2013-02-20,4,Smartphone,516,658,1196,17,7,3,9,5,0,0,0
10981,1988,Youth Seg,North,84219,2014-02-02,27,Smartphone,571,582,1198,17,1,3,10,4,0,0,0
486,1988,Youth Seg,North,84219,2014-02-02,27,Smartphone,571,582,1198,17,1,3,10,4,0,0,0
5631,1991,Youth Seg,West,49767,2013-05-02,92,Smartphone,249,294,692,17,4,5,8,4,0,0,0
10704,1969,Youth Seg,West,54803,2012-08-21,65,Smartphone,404,147,693,17,4,6,9,2,0,0,0
1378,1972,Youth Seg,Lagos,50334,2013-07-24,24,Smartphone,300,260,694,17,6,7,6,4,0,0,0
2802,1992,Youth Seg,North,87000,2012-12-15,61,Smartphone,221,691,961,17,2,4,7,6,0,0,0
10619,1994,Youth Seg,West,95529,2012-12-03,29,Smartphone,799,1167,1990,17,3,7,7,3,1,0,1
10394,1984,Youth Seg,North,90000,2013-12-23,91,Smartphone,819,419,1479,17,1,4,5,8,3,0,0
2730,1955,Youth Seg,West,80317,2013-08-20,64,Smartphone,547,627,1231,17,1,3,10,4,0,0,0
9589,1948,HV seg,East,82032,2014-04-05,54,Smartphone,526,651,1234,17,1,4,7,6,0,0,0
202,1948,HV seg,East,82032,2014-04-05,54,Smartphone,526,651,1234,17,1,4,7,6,0,0,0
9984,1981,Youth Seg,North,56337,2013-03-27,25,Non Smartphone,365,177,724,17,8,8,4,5,2,0,1
5350,1991,Mass Mkt Seg,West,90638,2014-02-13,29,Smartphone,1276,1153,2525,17,1,3,10,4,1,0,1
5735,1991,Mass Mkt Seg,West,90638,2014-02-13,29,Smartphone,1276,1153,2525,17,1,3,10,4,1,0,0
9977,1973,Youth Seg,East,78901,2013-09-17,99,Smartphone,332,368,734,17,4,9,5,3,0,0,0
340,1970,Youth Seg,East,72967,2012-12-15,1,Smartphone,193,179,497,17,5,7,8,2,1,0,1
10868,1951,Youth Seg,East,70792,2013-02-06,82,Smartphone,389,769,1272,17,3,3,10,4,0,0,0
2930,1978,Mass Mkt Seg,West,68092,2013-12-16,7,Smartphone,912,321,1281,18,5,2,10,6,0,0,0
3139,1982,Youth Seg,West,74116,2013-12-30,53,Smartphone,982,904,2052,18,2,4,10,4,1,0,0
1103,1976,Mass Mkt Seg,North,81929,2012-09-29,60,Non Smartphone,1541,327,2053,18,6,4,10,4,2,0,1
10319,1971,Youth Seg,North,66303,2013-02-26,56,Smartphone,1102,124,1286,18,8,3,11,4,1,0,0
5120,1982,Youth Seg,Lagos,66664,2012-09-25,78,Smartphone,494,763,1289,18,3,5,6,7,0,0,0
10648,1982,Youth Seg,Lagos,66664,2012-09-25,78,Smartphone,494,763,1289,18,3,5,6,7,0,0,0
6055,1979,Youth Seg,North,71626,2012-11-01,94,Smartphone,618,615,1305,18,3,5,8,5,1,0,0
10524,1963,Mass Mkt Seg,East,49476,2013-06-20,29,Smartphone,409,190,795,18,2,2,5,11,0,0,0
9750,1961,HV seg,East,64325,2013-02-07,41,Smartphone,791,443,1307,18,7,10,5,3,0,0,0
6059,1953,HV seg,Lagos,64504,2013-03-04,81,Non Smartphone,1022,184,1314,18,7,11,4,3,0,0,1
6349,1987,Mass Mkt Seg,East,61787,2013-07-06,71,Smartphone,694,540,1319,18,5,8,6,4,0,0,0
6299,1968,HV seg,East,42564,2013-01-02,28,Smartphone,372,243,813,18,7,6,4,8,1,0,1
9790,1957,Youth Seg,West,78499,2013-11-23,12,Smartphone,984,253,1334,18,4,11,4,3,1,0,1
1867,1957,Youth Seg,West,64849,2012-11-13,42,Smartphone,700,528,1336,18,5,9,6,3,0,0,1
3434,1951,Youth Seg,West,80872,2014-05-12,60,Smartphone,555,673,1336,18,1,4,10,4,0,0,0
5564,1969,Youth Seg,Lagos,62882,2012-08-09,26,Smartphone,642,599,1338,18,4,7,6,5,0,0,0
4508,1952,Youth Seg,West,75127,2014-05-22,92,Smartphone,238,368,833,18,1,2,5,11,0,0,0
4843,1952,Youth Seg,West,75127,2014-05-22,92,Smartphone,238,368,833,18,1,2,5,11,0,0,0
3766,1959,Mass Mkt Seg,East,33051,2012-08-16,15,Smartphone,171,445,835,18,9,9,8,1,0,0,1
3698,1983,Youth Seg,Lagos,78687,2012-08-09,13,Smartphone,1002,887,2130,18,2,4,8,6,1,0,1
55,1963,Youth Seg,Lagos,56253,2012-12-07,83,Smartphone,509,83,597,18,6,7,9,2,0,0,0
8504,1973,Youth Seg,North,79593,2014-05-12,70,Smartphone,410,811,1366,18,2,5,7,6,1,0,0
1020,1973,Youth Seg,North,79593,2014-05-12,70,Smartphone,410,811,1366,18,2,5,7,6,1,0,0
